order_id,customer_id,order_date,category,product,quantity,unit_price,discount_pct,total_amount,status
O000323,C0074,2022-01-14,Food & Drink,Tea Collection,1,24.99,5,23.74,Delivered
O000324,C0074,2021-05-02,Electronics,Webcam,5,79.99,20,319.96,Delivered
O000325,C0074,2022-10-18,Electronics,USB Hub,4,29.99,20,95.97,Delivered
O000326,C0074,2021-05-11,Home & Garden,Plant Pot,3,14.99,15,38.22,Delivered
O000327,C0074,2021-09-18,Toys,LEGO Set,4,49.99,10,179.96,Delivered
O000328,C0074,2021-06-26,Toys,Puzzle,5,19.99,0,99.95,Delivered
O000329,C0075,2023-11-12,Toys,Puzzle,1,19.99,10,17.99,Delivered
O000330,C0075,2023-08-06,Books,Novel,4,12.99,0,51.96,Delivered
O000331,C0075,2022-10-24,Electronics,Mouse,3,39.99,10,107.97,Delivered
O000332,C0075,2022-05-27,Toys,Art Kit,2,24.99,10,44.98,Delivered
O000333,C0075,2022-02-22,Clothing,T-Shirt,1,19.99,0,19.99,Delivered
O000334,C0075,2023-07-16,Books,Travel Guide,4,16.99,20,54.37,Delivered
O000335,C0075,2023-01-04,Home & Garden,Plant Pot,2,14.99,0,29.98,Delivered
O000336,C0075,2023-06-17,Home & Garden,Plant Pot,4,14.99,0,59.96,Delivered
O000337,C0075,2022-06-17,Books,Data Science Guide,1,44.99,10,40.49,Delivered
O000338,C0075,2023-06-13,Clothing,Dress,3,49.99,0,149.97,Delivered
O000339,C0075,2023-10-28,Sports,Water Bottle,1,19.99,0,19.99,Delivered
O000340,C0076,2023-05-19,Beauty,Serum,3,54.99,0,164.97,Delivered
O000341,C0076,2023-06-30,Sports,Yoga Mat,2,39.99,10,71.98,Delivered
O000342,C0076,2023-06-21,Home & Garden,Rug,4,129.99,20,415.97,Delivered
O000343,C0076,2023-11-09,Home & Garden,Plant Pot,2,14.99,0,29.98,Delivered
O000344,C0076,2023-07-27,Books,Cookbook,5,24.99,0,124.95,Delivered
O000345,C0076,2023-10-19,Clothing,Jacket,2,89.99,20,143.98,Delivered
O000346,C0076,2023-05-07,Home & Garden,Cushion,5,34.99,20,139.96,Delivered
O000347,C0076,2023-12-06,Home & Garden,Cushion,4,34.99,0,139.96,Returned
O000348,C0076,2022-10-27,Electronics,Webcam,3,79.99,20,191.98,Delivered
O000349,C0076,2023-06-08,Beauty,Perfume,3,79.99,20,191.98,Delivered
O000350,C0076,2023-12-03,Books,Travel Guide,1,16.99,0,16.99,Returned
O000351,C0077,2023-03-14,Electronics,Laptop Stand,4,49.99,10,179.96,Delivered
O000352,C0078,2023-11-24,Clothing,Dress,1,49.99,15,42.49,Delivered
O000353,C0078,2023-11-24,Electronics,Mouse,4,39.99,0,159.96,Delivered
O000354,C0078,2023-12-22,Food & Drink,Olive Oil,1,16.99,0,16.99,Delivered
O000355,C0078,2023-11-22,Clothing,Sneakers,5,79.99,0,399.95,Delivered
O000356,C0078,2023-12-29,Food & Drink,Protein Bar,4,2.99,0,11.96,Delivered
O000357,C0078,2023-12-15,Clothing,Jacket,1,89.99,20,71.99,Delivered
O000358,C0078,2023-12-24,Clothing,Sneakers,2,79.99,10,143.98,Delivered
O000359,C0079,2023-07-19,Clothing,Dress,2,49.99,0,99.98,Delivered
O000360,C0079,2023-12-25,Books,Data Science Guide,1,44.99,5,42.74,Delivered
O000361,C0079,2023-09-29,Home & Garden,Lamp,2,69.99,0,139.98,Delivered
O000362,C0079,2023-07-17,Beauty,Lip Balm,3,8.99,0,26.97,Delivered
O000363,C0079,2023-04-08,Electronics,Laptop Stand,3,49.99,20,119.98,Delivered
O000364,C0080,2023-07-26,Clothing,Sneakers,2,79.99,20,127.98,Returned
O000365,C0081,2023-09-03,Electronics,Headphones,2,149.99,5,284.98,Delivered
O000366,C0081,2023-11-12,Clothing,T-Shirt,2,19.99,15,33.98,Delivered
O000367,C0081,2023-06-26,Clothing,Dress,4,49.99,0,199.96,Delivered
O000368,C0081,2023-07-29,Clothing,Jacket,1,89.99,0,89.99,Delivered
O000369,C0081,2023-04-22,Clothing,T-Shirt,5,19.99,0,99.95,Delivered
O000370,C0082,2023-06-28,Home & Garden,Plant Pot,4,14.99,0,59.96,Delivered
O000371,C0082,2023-09-16,Sports,Skipping Rope,1,9.99,0,9.99,Delivered
O000372,C0082,2023-08-01,Books,Novel,4,12.99,0,51.96,Delivered
O000373,C0082,2023-11-05,Electronics,USB Hub,4,29.99,5,113.96,Delivered
O000374,C0082,2023-09-11,Books,Data Science Guide,3,44.99,20,107.98,Delivered
O000375,C0083,2023-05-01,Food & Drink,Protein Bar,2,2.99,0,5.98,Delivered
O000376,C0083,2023-08-31,Beauty,Lip Balm,4,8.99,20,28.77,Delivered
O000377,C0083,2023-08-13,Beauty,Shampoo,4,14.99,0,59.96,Returned
O000378,C0083,2023-03-01,Beauty,Serum,1,54.99,0,54.99,Delivered
O000379,C0083,2022-08-30,Electronics,USB Hub,4,29.99,20,95.97,Returned
O000380,C0083,2023-09-29,Electronics,Mouse,4,39.99,10,143.96,Delivered
O000381,C0083,2023-07-20,Sports,Dumbbells,1,59.99,0,59.99,Delivered
O000382,C0083,2022-11-27,Home & Garden,Candle Set,2,24.99,0,49.98,Delivered
O000383,C0083,2023-02-02,Sports,Resistance Band,2,14.99,5,28.48,Delivered
O000384,C0084,2023-10-28,Beauty,Lip Balm,5,8.99,0,44.95,Delivered
O000385,C0084,2022-09-26,Clothing,T-Shirt,3,19.99,0,59.97,Delivered
O000386,C0084,2023-09-04,Books,Travel Guide,1,16.99,10,15.29,Delivered
O000387,C0084,2023-12-23,Electronics,Webcam,3,79.99,5,227.97,Delivered
O000388,C0084,2022-10-08,Books,Python Cookbook,3,34.99,20,83.98,Delivered
O000389,C0084,2022-12-27,Toys,Art Kit,5,24.99,0,124.95,Delivered
O000390,C0084,2022-07-15,Sports,Skipping Rope,4,9.99,0,39.96,Delivered
O000391,C0084,2023-01-14,Electronics,Webcam,1,79.99,0,79.99,Returned
O000392,C0084,2022-10-03,Beauty,Shampoo,5,14.99,5,71.2,Delivered
O000393,C0085,2023-09-07,Books,Python Cookbook,2,34.99,5,66.48,Delivered
O000394,C0085,2023-10-25,Electronics,Mouse,5,39.99,15,169.96,Delivered
O000395,C0085,2023-11-28,Beauty,Lip Balm,3,8.99,0,26.97,Delivered
O000396,C0085,2023-06-07,Beauty,Shampoo,2,14.99,15,25.48,Delivered
O000397,C0085,2023-11-26,Food & Drink,Coffee Beans,3,19.99,0,59.97,Delivered
O000398,C0085,2023-06-15,Home & Garden,Candle Set,4,24.99,0,99.96,Delivered
O000399,C0085,2023-06-28,Toys,Art Kit,2,24.99,20,39.98,Delivered
O000400,C0086,2022-06-12,Electronics,USB Hub,5,29.99,0,149.95,Delivered
O000401,C0086,2023-12-18,Toys,Art Kit,5,24.99,20,99.96,Delivered
O000402,C0086,2022-11-19,Sports,Yoga Mat,3,39.99,0,119.97,Delivered
O000403,C0086,2022-08-09,Toys,Stuffed Animal,2,19.99,20,31.98,Delivered
O000404,C0086,2022-04-18,Toys,Stuffed Animal,2,19.99,20,31.98,Delivered
O000405,C0086,2022-08-19,Food & Drink,Protein Bar,3,2.99,15,7.62,Delivered
O000406,C0086,2023-05-31,Sports,Water Bottle,5,19.99,10,89.95,Delivered
O000407,C0086,2023-05-05,Home & Garden,Candle Set,4,24.99,15,84.97,Delivered
O000408,C0086,2023-08-12,Food & Drink,Nuts Mix,5,12.99,15,55.21,Delivered
O000409,C0086,2023-02-03,Clothing,Jacket,5,89.99,0,449.95,Delivered
O000410,C0086,2022-03-05,Beauty,Perfume,5,79.99,20,319.96,Delivered
O000411,C0087,2023-07-22,Books,Python Cookbook,2,34.99,0,69.98,Delivered
O000412,C0087,2023-09-06,Sports,Yoga Mat,4,39.99,0,159.96,Returned
O000413,C0087,2023-12-11,Sports,Resistance Band,5,14.99,0,74.95,Delivered
O000414,C0087,2023-07-22,Toys,LEGO Set,1,49.99,10,44.99,Delivered
O000415,C0087,2023-12-19,Electronics,Mouse,3,39.99,0,119.97,Delivered
O000416,C0088,2023-07-07,Clothing,Jeans,1,59.99,15,50.99,Delivered
O000417,C0088,2022-01-10,Beauty,Lip Balm,1,8.99,15,7.64,Delivered
O000418,C0088,2023-01-01,Food & Drink,Coffee Beans,2,19.99,0,39.98,Delivered
O000419,C0089,2022-10-11,Toys,Stuffed Animal,5,19.99,0,99.95,Delivered
O000420,C0089,2023-01-16,Home & Garden,Plant Pot,4,14.99,0,59.96,Delivered
O000421,C0089,2022-04-25,Beauty,Shampoo,3,14.99,0,44.97,Delivered
O000422,C0090,2023-03-31,Books,Python Cookbook,3,34.99,15,89.22,Delivered
O000423,C0090,2022-12-07,Clothing,Sneakers,3,79.99,20,191.98,Delivered
O000424,C0090,2022-10-04,Sports,Yoga Mat,4,39.99,0,159.96,Delivered
O000425,C0090,2023-11-19,Beauty,Lip Balm,5,8.99,0,44.95,Delivered
O000426,C0090,2023-10-22,Beauty,Serum,3,54.99,0,164.97,Delivered
O000427,C0090,2023-07-21,Toys,LEGO Set,1,49.99,0,49.99,Delivered
O000428,C0090,2023-01-16,Toys,Stuffed Animal,5,19.99,0,99.95,Delivered
O000429,C0090,2023-11-18,Clothing,Dress,5,49.99,0,249.95,Delivered
O000430,C0090,2023-05-14,Beauty,Shampoo,4,14.99,0,59.96,Delivered
O000431,C0090,2023-12-31,Electronics,Mouse,5,39.99,10,179.96,Delivered
O000432,C0090,2023-08-31,Clothing,T-Shirt,3,19.99,10,53.97,Delivered
O000433,C0091,2022-12-30,Toys,Stuffed Animal,2,19.99,10,35.98,Delivered
O000434,C0091,2021-08-03,Sports,Water Bottle,3,19.99,0,59.97,Delivered
O000435,C0092,2022-11-27,Sports,Dumbbells,3,59.99,10,161.97,Returned
O000436,C0092,2022-11-22,Electronics,Laptop Stand,3,49.99,10,134.97,Delivered
O000437,C0092,2023-12-14,Toys,Art Kit,2,24.99,10,44.98,Delivered
O000438,C0092,2023-07-02,Toys,Stuffed Animal,1,19.99,5,18.99,Delivered
O000439,C0093,2023-12-16,Food & Drink,Coffee Beans,4,19.99,0,79.96,Delivered
O000440,C0094,2023-03-19,Books,Data Science Guide,5,44.99,5,213.7,Delivered
O000441,C0094,2022-11-30,Beauty,Lip Balm,5,8.99,20,35.96,Delivered
O000442,C0094,2023-11-12,Clothing,Sneakers,5,79.99,10,359.95,Delivered
O000443,C0094,2023-05-26,Books,Python Cookbook,5,34.99,0,174.95,Delivered
O000444,C0094,2023-01-10,Food & Drink,Nuts Mix,4,12.99,15,44.17,Delivered
O000445,C0094,2022-08-16,Toys,Stuffed Animal,2,19.99,10,35.98,Delivered
O000446,C0095,2022-02-16,Beauty,Serum,1,54.99,0,54.99,Delivered
O000447,C0095,2023-03-09,Sports,Dumbbells,4,59.99,20,191.97,Delivered
O000448,C0095,2023-03-12,Books,Cookbook,1,24.99,0,24.99,Delivered
O000449,C0095,2023-08-30,Clothing,T-Shirt,2,19.99,20,31.98,Delivered
O000450,C0096,2022-01-31,Electronics,Mouse,4,39.99,0,159.96,Returned
O000451,C0097,2023-07-27,Books,Data Science Guide,1,44.99,10,40.49,Delivered
O000452,C0097,2021-08-15,Clothing,Jacket,4,89.99,5,341.96,Delivered
O000453,C0097,2023-03-29,Food & Drink,Olive Oil,4,16.99,0,67.96,Delivered
O000454,C0097,2023-01-16,Books,Python Cookbook,1,34.99,0,34.99,Delivered
O000455,C0097,2023-04-23,Electronics,USB Hub,2,29.99,15,50.98,Delivered
O000456,C0097,2023-05-02,Beauty,Serum,4,54.99,0,219.96,Delivered
O000457,C0097,2023-04-09,Toys,LEGO Set,4,49.99,0,199.96,Delivered
O000458,C0097,2021-12-07,Sports,Yoga Mat,1,39.99,0,39.99,Delivered
O000459,C0098,2022-12-24,Books,Cookbook,1,24.99,0,24.99,Delivered
O000460,C0098,2023-06-24,Food & Drink,Tea Collection,2,24.99,0,49.98,Delivered
O000461,C0098,2022-11-08,Home & Garden,Lamp,5,69.99,10,314.95,Delivered
O000462,C0098,2023-06-30,Sports,Yoga Mat,4,39.99,0,159.96,Delivered
O000463,C0099,2022-11-21,Clothing,Jacket,5,89.99,0,449.95,Delivered
O000464,C0099,2022-09-28,Beauty,Shampoo,4,14.99,0,59.96,Delivered
O000465,C0099,2023-07-23,Electronics,Webcam,2,79.99,20,127.98,Delivered
O000466,C0099,2023-02-15,Sports,Yoga Mat,1,39.99,10,35.99,Delivered
O000467,C0099,2023-12-09,Electronics,USB Hub,2,29.99,5,56.98,Delivered
O000468,C0099,2023-01-14,Food & Drink,Tea Collection,5,24.99,0,124.95,Delivered
O000469,C0100,2023-03-15,Beauty,Face Cream,1,39.99,0,39.99,Delivered
O000470,C0100,2023-04-03,Home & Garden,Lamp,1,69.99,0,69.99,Delivered
O000471,C0100,2023-11-12,Sports,Resistance Band,4,14.99,20,47.97,Delivered
O000472,C0100,2023-04-15,Electronics,Laptop Stand,1,49.99,10,44.99,Delivered
O000473,C0100,2023-06-09,Electronics,Mouse,2,39.99,0,79.98,Delivered
O000474,C0100,2023-06-21,Electronics,Mouse,2,39.99,10,71.98,Delivered
O000475,C0101,2021-08-31,Home & Garden,Candle Set,1,24.99,5,23.74,Delivered
O000476,C0102,2022-03-08,Electronics,Headphones,3,149.99,15,382.47,Delivered
O000477,C0102,2021-11-08,Electronics,Mouse,1,39.99,0,39.99,Delivered
O000478,C0102,2023-12-05,Beauty,Lip Balm,1,8.99,0,8.99,Delivered
O000479,C0102,2023-09-15,Beauty,Face Cream,3,39.99,5,113.97,Delivered
O000480,C0102,2022-10-14,Clothing,T-Shirt,3,19.99,0,59.97,Delivered
O000481,C0103,2023-08-15,Clothing,Sneakers,2,79.99,15,135.98,Delivered
O000482,C0103,2023-07-04,Toys,Puzzle,3,19.99,15,50.97,Delivered
O000483,C0103,2023-09-07,Beauty,Face Cream,2,39.99,0,79.98,Delivered
O000484,C0103,2023-09-08,Clothing,Jeans,3,59.99,20,143.98,Delivered
O000485,C0104,2023-07-31,Electronics,USB Hub,5,29.99,0,149.95,Returned
O000486,C0104,2023-09-02,Food & Drink,Coffee Beans,3,19.99,0,59.97,Delivered
O000487,C0104,2023-10-17,Electronics,Laptop Stand,3,49.99,5,142.47,Delivered
O000488,C0104,2023-07-22,Toys,Puzzle,5,19.99,0,99.95,Delivered
O000489,C0104,2023-09-23,Beauty,Perfume,4,79.99,20,255.97,Delivered
O000490,C0104,2023-09-13,Food & Drink,Coffee Beans,4,19.99,5,75.96,Delivered
O000491,C0104,2023-10-21,Sports,Resistance Band,1,14.99,5,14.24,Delivered
O000492,C0104,2023-11-24,Beauty,Lip Balm,3,8.99,5,25.62,Delivered
O000493,C0104,2023-09-28,Sports,Yoga Mat,4,39.99,0,159.96,Delivered
O000494,C0104,2023-12-21,Books,Data Science Guide,4,44.99,15,152.97,Delivered
O000495,C0105,2023-10-23,Books,Data Science Guide,4,44.99,0,179.96,Delivered
O000496,C0105,2023-05-05,Clothing,Jeans,3,59.99,0,179.97,Delivered
O000497,C0106,2022-06-19,Clothing,Dress,5,49.99,10,224.96,Delivered
O000498,C0106,2021-10-10,Clothing,Jeans,2,59.99,20,95.98,Delivered
O000499,C0106,2023-07-28,Home & Garden,Cushion,2,34.99,0,69.98,Delivered
O000500,C0106,2022-04-05,Books,Data Science Guide,1,44.99,0,44.99,Delivered
O000501,C0106,2023-11-18,Clothing,Jacket,5,89.99,0,449.95,Delivered
O000502,C0107,2022-12-27,Toys,Puzzle,5,19.99,0,99.95,Delivered
O000503,C0107,2023-12-08,Beauty,Face Cream,4,39.99,5,151.96,Delivered
O000504,C0107,2021-12-19,Books,Cookbook,3,24.99,5,71.22,Delivered
O000505,C0107,2022-07-13,Clothing,T-Shirt,2,19.99,15,33.98,Delivered
O000506,C0107,2021-10-07,Sports,Water Bottle,3,19.99,5,56.97,Delivered
O000507,C0107,2022-06-07,Beauty,Serum,4,54.99,0,219.96,Returned
O000508,C0107,2021-10-19,Sports,Yoga Mat,1,39.99,0,39.99,Delivered
O000509,C0108,2023-10-18,Electronics,USB Hub,5,29.99,0,149.95,Delivered
O000510,C0108,2023-07-04,Food & Drink,Nuts Mix,3,12.99,0,38.97,Delivered
O000511,C0109,2022-07-12,Books,Novel,4,12.99,15,44.17,Delivered
O000512,C0109,2022-03-03,Clothing,Jeans,4,59.99,15,203.97,Delivered
O000513,C0109,2023-05-19,Books,Data Science Guide,1,44.99,20,35.99,Delivered
O000514,C0109,2022-01-16,Toys,Art Kit,1,24.99,20,19.99,Delivered
O000515,C0109,2023-09-02,Toys,Art Kit,2,24.99,20,39.98,Delivered
O000516,C0110,2023-06-28,Food & Drink,Tea Collection,2,24.99,20,39.98,Delivered
O000517,C0110,2023-04-08,Food & Drink,Nuts Mix,3,12.99,0,38.97,Delivered
O000518,C0110,2023-05-15,Beauty,Lip Balm,4,8.99,10,32.36,Delivered
O000519,C0110,2022-11-21,Toys,Board Game,4,34.99,5,132.96,Delivered
O000520,C0110,2023-02-05,Toys,Board Game,4,34.99,0,139.96,Delivered
O000521,C0111,2023-08-09,Clothing,Jeans,2,59.99,0,119.98,Delivered
O000522,C0112,2022-01-27,Sports,Water Bottle,1,19.99,20,15.99,Delivered
O000523,C0112,2021-09-23,Books,Novel,2,12.99,0,25.98,Delivered
O000524,C0113,2023-11-28,Books,Cookbook,1,24.99,5,23.74,Delivered
O000525,C0113,2023-12-11,Home & Garden,Lamp,4,69.99,0,279.96,Delivered
O000526,C0113,2023-11-12,Books,Cookbook,1,24.99,20,19.99,Delivered
O000527,C0113,2023-12-11,Beauty,Face Cream,1,39.99,0,39.99,Delivered
O000528,C0113,2023-11-11,Home & Garden,Plant Pot,2,14.99,15,25.48,Delivered
O000529,C0113,2023-11-25,Electronics,Headphones,2,149.99,15,254.98,Returned
O000530,C0113,2023-12-29,Sports,Yoga Mat,4,39.99,15,135.97,Delivered
O000531,C0113,2023-10-20,Electronics,Headphones,2,149.99,20,239.98,Delivered
O000532,C0114,2022-10-15,Food & Drink,Protein Bar,2,2.99,0,5.98,Delivered
O000533,C0115,2023-10-15,Books,Python Cookbook,2,34.99,5,66.48,Delivered
O000534,C0115,2022-02-08,Sports,Dumbbells,3,59.99,0,179.97,Delivered
O000535,C0115,2023-05-14,Food & Drink,Tea Collection,4,24.99,10,89.96,Delivered
O000536,C0116,2023-11-20,Books,Python Cookbook,3,34.99,15,89.22,Delivered
O000537,C0116,2023-11-13,Toys,Stuffed Animal,4,19.99,0,79.96,Delivered
O000538,C0116,2023-12-24,Electronics,Headphones,2,149.99,0,299.98,Delivered
O000539,C0116,2023-12-15,Toys,Board Game,5,34.99,0,174.95,Delivered
O000540,C0116,2023-12-07,Toys,LEGO Set,1,49.99,20,39.99,Delivered
O000541,C0116,2023-12-26,Books,Cookbook,2,24.99,0,49.98,Delivered
O000542,C0116,2023-12-13,Clothing,Dress,4,49.99,20,159.97,Delivered
O000543,C0117,2022-07-09,Books,Cookbook,3,24.99,0,74.97,Delivered
O000544,C0118,2023-08-10,Home & Garden,Plant Pot,2,14.99,0,29.98,Delivered
O000545,C0118,2023-11-16,Clothing,T-Shirt,1,19.99,15,16.99,Delivered
O000546,C0119,2022-01-03,Electronics,Webcam,1,79.99,15,67.99,Delivered
O000547,C0119,2022-12-15,Beauty,Serum,3,54.99,0,164.97,Delivered
O000548,C0119,2022-12-24,Food & Drink,Nuts Mix,1,12.99,0,12.99,Delivered
O000549,C0119,2023-01-27,Clothing,Jacket,5,89.99,20,359.96,Delivered
O000550,C0119,2022-03-10,Sports,Yoga Mat,5,39.99,5,189.95,Delivered
O000551,C0119,2023-12-06,Clothing,Jacket,4,89.99,0,359.96,Delivered
O000552,C0119,2022-10-20,Beauty,Serum,1,54.99,0,54.99,Delivered
O000553,C0119,2023-12-12,Food & Drink,Protein Bar,3,2.99,5,8.52,Delivered
O000554,C0119,2022-04-14,Food & Drink,Coffee Beans,1,19.99,0,19.99,Returned
O000555,C0119,2022-04-15,Beauty,Shampoo,3,14.99,0,44.97,Delivered
O000556,C0119,2021-12-28,Electronics,Webcam,2,79.99,0,159.98,Delivered
O000557,C0119,2022-04-08,Clothing,Jeans,5,59.99,5,284.95,Delivered
O000558,C0119,2022-04-25,Toys,Puzzle,2,19.99,5,37.98,Delivered
O000559,C0120,2023-06-13,Toys,Puzzle,4,19.99,0,79.96,Delivered
O000560,C0121,2023-08-29,Sports,Skipping Rope,2,9.99,5,18.98,Delivered
O000561,C0121,2023-09-21,Books,Data Science Guide,3,44.99,5,128.22,Delivered
O000562,C0121,2023-12-01,Beauty,Perfume,2,79.99,0,159.98,Delivered
O000563,C0122,2023-07-05,Books,Cookbook,4,24.99,5,94.96,Delivered
O000564,C0122,2022-12-01,Home & Garden,Plant Pot,2,14.99,5,28.48,Delivered
O000565,C0122,2023-09-13,Clothing,Sneakers,5,79.99,5,379.95,Delivered
O000566,C0122,2023-06-29,Toys,Art Kit,2,24.99,0,49.98,Delivered
O000567,C0122,2023-02-19,Toys,Stuffed Animal,4,19.99,10,71.96,Delivered
O000568,C0123,2022-11-14,Books,Cookbook,5,24.99,10,112.45,Delivered
O000569,C0123,2022-05-26,Sports,Skipping Rope,4,9.99,0,39.96,Delivered
O000570,C0123,2022-02-20,Clothing,Jacket,5,89.99,15,382.46,Delivered
O000571,C0123,2022-04-20,Food & Drink,Olive Oil,5,16.99,5,80.7,Delivered
O000572,C0123,2022-06-07,Sports,Water Bottle,2,19.99,0,39.98,Delivered
O000573,C0123,2022-07-05,Electronics,Mouse,5,39.99,5,189.95,Delivered
O000574,C0124,2023-12-14,Sports,Skipping Rope,1,9.99,15,8.49,Delivered
O000575,C0124,2022-07-21,Home & Garden,Plant Pot,2,14.99,10,26.98,Delivered
O000576,C0124,2023-12-10,Home & Garden,Lamp,4,69.99,10,251.96,Delivered
O000577,C0124,2022-11-02,Books,Novel,4,12.99,0,51.96,Delivered
O000578,C0124,2023-07-24,Toys,Puzzle,2,19.99,20,31.98,Delivered
O000579,C0124,2022-06-28,Sports,Water Bottle,5,19.99,0,99.95,Delivered
O000580,C0124,2023-11-13,Home & Garden,Rug,2,129.99,0,259.98,Delivered
O000581,C0124,2022-10-22,Books,Data Science Guide,1,44.99,20,35.99,Delivered
O000582,C0125,2023-09-18,Sports,Water Bottle,3,19.99,10,53.97,Delivered
O000583,C0125,2023-02-07,Sports,Yoga Mat,1,39.99,0,39.99,Delivered
O000584,C0125,2023-08-30,Books,Data Science Guide,3,44.99,15,114.72,Delivered
O000585,C0126,2023-11-01,Toys,Puzzle,3,19.99,20,47.98,Delivered
O000586,C0127,2023-11-30,Home & Garden,Candle Set,4,24.99,0,99.96,Delivered
O000587,C0127,2023-05-10,Home & Garden,Plant Pot,1,14.99,0,14.99,Delivered
O000588,C0127,2023-11-13,Books,Novel,1,12.99,20,10.39,Delivered
O000589,C0127,2023-06-18,Toys,LEGO Set,2,49.99,0,99.98,Delivered
O000590,C0127,2023-08-26,Beauty,Face Cream,2,39.99,10,71.98,Delivered
O000591,C0128,2021-09-12,Food & Drink,Coffee Beans,1,19.99,0,19.99,Delivered
O000592,C0128,2023-04-27,Food & Drink,Nuts Mix,5,12.99,5,61.7,Delivered
O000593,C0128,2023-05-20,Books,Python Cookbook,1,34.99,20,27.99,Delivered
O000594,C0128,2021-09-03,Home & Garden,Cushion,2,34.99,10,62.98,Delivered
O000595,C0128,2022-09-18,Home & Garden,Rug,4,129.99,0,519.96,Delivered
O000596,C0128,2023-06-11,Books,Cookbook,1,24.99,0,24.99,Delivered
O000597,C0129,2023-11-18,Electronics,USB Hub,4,29.99,15,101.97,Delivered
O000598,C0129,2023-10-22,Sports,Yoga Mat,2,39.99,0,79.98,Delivered
O000599,C0129,2023-12-10,Books,Python Cookbook,4,34.99,10,125.96,Delivered
O000600,C0129,2023-10-30,Electronics,Headphones,4,149.99,20,479.97,Delivered
O000601,C0129,2023-10-16,Food & Drink,Coffee Beans,4,19.99,20,63.97,Delivered
O000602,C0130,2021-08-05,Beauty,Serum,1,54.99,0,54.99,Delivered
O000603,C0131,2023-10-05,Home & Garden,Lamp,3,69.99,10,188.97,Delivered
O000604,C0131,2023-11-19,Food & Drink,Coffee Beans,2,19.99,5,37.98,Delivered
O000605,C0131,2023-12-14,Food & Drink,Nuts Mix,5,12.99,5,61.7,Delivered
O000606,C0131,2023-12-21,Food & Drink,Nuts Mix,1,12.99,0,12.99,Delivered
O000607,C0131,2023-11-18,Home & Garden,Lamp,3,69.99,5,199.47,Delivered
O000608,C0131,2023-12-11,Electronics,Headphones,4,149.99,15,509.97,Delivered
O000609,C0131,2023-10-23,Electronics,USB Hub,3,29.99,20,71.98,Delivered
O000610,C0131,2023-10-12,Sports,Yoga Mat,3,39.99,5,113.97,Delivered
O000611,C0132,2023-05-23,Food & Drink,Protein Bar,3,2.99,10,8.07,Delivered
O000612,C0133,2023-11-08,Clothing,Jacket,2,89.99,0,179.98,Delivered
O000613,C0133,2023-03-29,Home & Garden,Rug,3,129.99,0,389.97,Delivered
O000614,C0133,2022-10-17,Sports,Skipping Rope,2,9.99,0,19.98,Delivered
O000615,C0133,2022-10-21,Clothing,Jacket,4,89.99,0,359.96,Delivered
O000616,C0133,2022-10-04,Sports,Resistance Band,1,14.99,5,14.24,Delivered
O000617,C0134,2023-09-15,Beauty,Serum,4,54.99,20,175.97,Delivered
O000618,C0134,2023-09-02,Food & Drink,Coffee Beans,3,19.99,0,59.97,Delivered
O000619,C0134,2023-07-27,Electronics,Mouse,3,39.99,15,101.97,Delivered
O000620,C0134,2023-07-12,Toys,Stuffed Animal,5,19.99,0,99.95,Delivered
O000621,C0134,2023-07-21,Beauty,Serum,5,54.99,0,274.95,Delivered
O000622,C0134,2023-08-30,Sports,Skipping Rope,5,9.99,15,42.46,Delivered
O000623,C0134,2023-07-29,Beauty,Shampoo,5,14.99,15,63.71,Delivered
O000624,C0134,2023-08-09,Home & Garden,Plant Pot,4,14.99,5,56.96,Delivered
O000625,C0134,2023-08-15,Toys,Puzzle,1,19.99,0,19.99,Delivered
O000626,C0134,2023-09-17,Sports,Resistance Band,2,14.99,15,25.48,Delivered
O000627,C0134,2023-10-12,Toys,Board Game,2,34.99,0,69.98,Delivered
